(
(0.874000	 2.075044e+03)
(0.875000	 2.082466e+03)
(0.876000	 2.089770e+03)
(0.877000	 2.096947e+03)
(0.878000	 2.103988e+03)
(0.879000	 2.110886e+03)
(0.880000	 2.117637e+03)
(0.881000	 2.124237e+03)
(0.882000	 2.130684e+03)
(0.883000	 2.136977e+03)
(0.884000	 2.143120e+03)
(0.885000	 2.149114e+03)
(0.886000	 2.154965e+03)
(0.887000	 2.160680e+03)
(0.888000	 2.166267e+03)
(0.889000	 2.171737e+03)
(0.890000	 2.177103e+03)
(0.891000	 2.182376e+03)
(0.892000	 2.187574e+03)
(0.893000	 2.192712e+03)
(0.894000	 2.197809e+03)
(0.895000	 2.202884e+03)
(0.896000	 2.207958e+03)
(0.897000	 2.213053e+03)
(0.898000	 2.218191e+03)
(0.899000	 2.223396e+03)
(0.900000	 2.228691e+03)
(0.901000	 2.234102e+03)
(0.902000	 2.238977e+03)
(0.903000	 2.243776e+03)
(0.904000	 2.248855e+03)
(0.905000	 2.254239e+03)
(0.906000	 2.259951e+03)
(0.907000	 2.266017e+03)
(0.908000	 2.272458e+03)
(0.909000	 2.279296e+03)
(0.910000	 2.286552e+03)
(0.911000	 2.294246e+03)
(0.912000	 2.302393e+03)
(0.913000	 2.311011e+03)
(0.914000	 2.320110e+03)
(0.915000	 2.329703e+03)
(0.916000	 2.339797e+03)
(0.917000	 2.350398e+03)
(0.918000	 2.361507e+03)
(0.919000	 2.373124e+03)
(0.920000	 2.385243e+03)
(0.921000	 2.397858e+03)
(0.922000	 2.410957e+03)
(0.923000	 2.424525e+03)
(0.924000	 2.438543e+03)
(0.925000	 2.452989e+03)
(0.926000	 2.467838e+03)
(0.927000	 2.483059e+03)
(0.928000	 2.498619e+03)
(0.929000	 2.514483e+03)
(0.930000	 2.530609e+03)
(0.931000	 2.546955e+03)
(0.932000	 2.563475e+03)
(0.933000	 2.580119e+03)
(0.934000	 2.596837e+03)
(0.935000	 2.613575e+03)
(0.936000	 2.630276e+03)
(0.937000	 2.646885e+03)
(0.938000	 2.663342e+03)
(0.939000	 2.679587e+03)
(0.940000	 2.695561e+03)
(0.941000	 2.711203e+03)
(0.942000	 2.726452e+03)
(0.943000	 2.741250e+03)
(0.944000	 2.755536e+03)
(0.945000	 2.769255e+03)
(0.946000	 2.782348e+03)
(0.947000	 2.794764e+03)
(0.948000	 2.806451e+03)
(0.949000	 2.817361e+03)
(0.950000	 2.827447e+03)
(0.951000	 2.836670e+03)
(0.952000	 2.844991e+03)
(0.953000	 2.852377e+03)
(0.954000	 2.858798e+03)
(0.955000	 2.864232e+03)
(0.956000	 2.868658e+03)
(0.957000	 2.872063e+03)
(0.958000	 2.874440e+03)
(0.959000	 2.875784e+03)
(0.960000	 2.876101e+03)
(0.961000	 2.875400e+03)
(0.962000	 2.873696e+03)
(0.963000	 2.871011e+03)
(0.964000	 2.867375e+03)
(0.965000	 2.862821e+03)
(0.966000	 2.857393e+03)
(0.967000	 2.851137e+03)
(0.968000	 2.844110e+03)
(0.969000	 2.836371e+03)
(0.970000	 2.827990e+03)
(0.971000	 2.819041e+03)
(0.972000	 2.809604e+03)
(0.973000	 2.799768e+03)
(0.974000	 2.789627e+03)
(0.975000	 2.779279e+03)
(0.976000	 2.768831e+03)
(0.977000	 2.758396e+03)
(0.978000	 2.748091e+03)
(0.979000	 2.738038e+03)
(0.980000	 2.728367e+03)
(0.981000	 2.719210e+03)
(0.982000	 2.710707e+03)
(0.983000	 2.702999e+03)
(0.984000	 2.696234e+03)
(0.985000	 2.690563e+03)
(0.986000	 2.686139e+03)
(0.987000	 2.683119e+03)
(0.988000	 2.681664e+03)
(0.989000	 2.681936e+03)
(0.990000	 2.684098e+03)
(0.991000	 2.688315e+03)
(0.992000	 2.694752e+03)
(0.993000	 2.703576e+03)
(0.994000	 2.714951e+03)
(0.995000	 2.729042e+03)
(0.996000	 2.746012e+03)
(0.997000	 2.766020e+03)
(0.998000	 2.789225e+03)
(0.999000	 2.815780e+03)
)
